"","workerid","property","trial_type","rt","trial_num","response","sentence","targetMention"
"900",42,"attacks swimmers","free_production",8688,18,"shark","shark attacks swimmers",1
"901",42,"is full-grown","free_production",6990,19,"dog","dog is full-grown",0
"902",42,"doesn't have beautiful feathers","free_production",26797,20,"shark","shark doesn't have beautiful feathers",0
"903",42,"is female","free_production",6890,21,"dog","dog is female",0
"904",43,"carries Lyme disease","free_production",11710,1,"fly","fly carries Lyme disease",0
"905",43,"doesn't have beautiful feathers","free_production",6207,2,"chicken","chicken doesn't have beautiful feathers",0
"906",43,"has beautiful feathers","free_production",11887,3,"peacock","peacock has beautiful feathers",1
"907",43,"lays eggs","free_production",4648,4,"fish","fish lays eggs",0
"908",43,"doesn't attack swimmers","free_production",8944,5,"cat","cat doesn't attack swimmers",0
"909",43,"is white","free_production",4631,6,"polarbear","polarbear is white",0
"910",43,"is female","free_production",9320,7,"dog","dog is female",0
"911",43,"carries malaria","free_production",4656,8,"mosquito","mosquito carries malaria",1
"912",43,"doesn't carry malaria","free_production",5440,9,"elephant","elephant doesn't carry malaria",0
"913",43,"has a mane","free_production",3137,10,"lion","lion has a mane",1
"914",43,"is juvenile","free_production",4426,11,"kitten","kitten is juvenile",0
"915",43,"eats people","free_production",5819,12,"tiger","tiger eats people",1
"916",43,"has a pouch","free_production",3984,13,"kangaroo","kangaroo has a pouch",1
"917",43,"is full-grown","free_production",8568,14,"bear","bear is full-grown",0
"918",43,"doesn't eat people","free_production",7552,15,"ant","ant doesn't eat people",0
"919",43,"is male","free_production",4464,16,"jaguar","jaguar is male",0
"920",43,"has wings","free_production",4416,17,"bird","bird has wings",0
"921",43,"has spots","free_production",36561,18,"butterfly","butterfly has spots",0
"922",43,"attacks swimmers","free_production",3272,19,"shark","shark attacks swimmers",1
"923",43,"doesn't carry Lyme disease","free_production",6152,20,"zebra","zebra doesn't carry Lyme disease",0
"924",43,"is red","free_production",9784,21,"parrot","parrot is red",0
"925",44,"lays eggs","free_production",13070,1,"chicken","chicken lays eggs",0
"926",44,"doesn't attack swimmers","free_production",19486,2,"tunafish","tunafish doesn't attack swimmers",0
"927",44,"carries Lyme disease","free_production",4556,3,"deer","deer carries Lyme disease",0
"928",44,"doesn't carry Lyme disease","free_production",9037,4,"tiger","tiger doesn't carry Lyme disease",0
"929",44,"is full-grown","free_production",4726,5,"lion","lion is full-grown",0
"930",44,"doesn't eat people","free_production",6620,6,"horse","horse doesn't eat people",0
"931",44,"carries malaria","free_production",7321,7,"mosquito","mosquito carries malaria",1
"932",44,"doesn't carry malaria","free_production",5958,8,"bee","bee doesn't carry malaria",0
"933",44,"is female","free_production",4387,9,"dog","dog is female",0
"934",44,"is male","free_production",3330,10,"cat","cat is male",0
"935",44,"has beautiful feathers","free_production",9704,11,"peacock","peacock has beautiful feathers",1
"936",44,"has spots","free_production",65263,12,"leopard","leopard has spots",1
"937",44,"is red","free_production",6968,13,"goldfish","goldfish is red",0
"938",44,"has a mane","free_production",5513,14,"lion","lion has a mane",1
"939",44,"has wings","free_production",4292,15,"bird","bird has wings",0
"940",44,"has a pouch","free_production",6122,16,"kangaroo","kangaroo has a pouch",1
"941",44,"is juvenile","free_production",15748,17,"ape","ape is juvenile",0
"942",44,"is white","free_production",8172,18,"sheep","sheep is white",0
"943",44,"doesn't have beautiful feathers","free_production",44850,19,"pigeon","pigeon doesn't have beautiful feathers",0
"944",44,"attacks swimmers","free_production",15217,20,"tiger","tiger attacks swimmers",0
"945",44,"eats people","free_production",23812,21,"mosquito","mosquito eats people",0
"946",45,"doesn't attack swimmers","free_production",5634,1,"shark","shark doesn't attack swimmers",1
"947",45,"doesn't carry Lyme disease","free_production",4330,2,"ant","ant doesn't carry Lyme disease",0
"948",45,"lays eggs","free_production",3709,3,"chicken","chicken lays eggs",0
"949",45,"carries malaria","free_production",4379,4,"mosquito","mosquito carries malaria",1
"950",45,"is red","free_production",3639,5,"beetle","beetle is red",0
"951",45,"doesn't have beautiful feathers","free_production",5718,6,"crow","crow doesn't have beautiful feathers",0
"952",45,"has wings","free_production",3274,7,"eagle","eagle has wings",0
"953",45,"doesn't eat people","free_production",6418,8,"dog","dog doesn't eat people",0
"954",45,"doesn't carry malaria","free_production",3761,9,"ant","ant doesn't carry malaria",0
"955",45,"is male","free_production",3226,10,"human","human is male",0
"956",45,"is juvenile","free_production",3859,11,"chick","chick is juvenile",0
"957",45,"attacks swimmers","free_production",4414,12,"shark","shark attacks swimmers",1
"958",45,"is white","free_production",7674,13,"seal","seal is white",0
"959",45,"has beautiful feathers","free_production",3011,14,"peacock","peacock has beautiful feathers",1
"960",45,"has a pouch","free_production",4498,15,"kangaroo","kangaroo has a pouch",1
"961",45,"carries Lyme disease","free_production",2644,16,"tick","tick carries Lyme disease",1
"962",45,"has spots","free_production",2743,17,"cheetah","cheetah has spots",0
"963",45,"eats people","free_production",4865,18,"alligator","alligator eats people",0
"964",45,"has a mane","free_production",2455,19,"horse","horse has a mane",0
"965",45,"is female","free_production",3311,20,"hen","hen is female",0
"966",45,"is full-grown","free_production",8605,21,"cat","cat is full-grown",0
"967",46,"lays eggs","free_production",5253,1,"chicken","chicken lays eggs",0
"968",46,"doesn't attack swimmers","free_production",8901,2,"butterfly","butterfly doesn't attack swimmers",0
"969",46,"has a mane","free_production",5836,3,"horse","horse has a mane",0
"970",46,"is full-grown","free_production",7081,4,"bear","bear is full-grown",0
"971",46,"is juvenile","free_production",5340,5,"rabbit","rabbit is juvenile",0
"972",46,"eats people","free_production",6414,6,"lion","lion eats people",0
"973",46,"doesn't have beautiful feathers","free_production",11105,7,"monkey","monkey doesn't have beautiful feathers",0
"974",46,"carries Lyme disease","free_production",10760,8,"mouse","mouse carries Lyme disease",0
"975",46,"is female","free_production",5074,9,"frog","frog is female",0
"976",46,"doesn't eat people","free_production",9072,10,"hummingbird","hummingbird doesn't eat people",0
"977",46,"has spots","free_production",4568,11,"leopard","leopard has spots",1
"978",46,"is white","free_production",6650,12,"polarbear","polarbear is white",0
"979",46,"has wings","free_production",5341,13,"hawk","hawk has wings",0
"980",46,"attacks swimmers","free_production",4719,14,"shark","shark attacks swimmers",1
"981",46,"is male","free_production",6830,15,"pig","pig is male",0
"982",46,"has beautiful feathers","free_production",5540,16,"peacock","peacock has beautiful feathers",1
"983",46,"doesn't carry malaria","free_production",7811,17,"raccoon","raccoon doesn't carry malaria",0
"984",46,"is red","free_production",7222,18,"redpanda","redpanda is red",0
"985",46,"doesn't carry Lyme disease","free_production",5725,19,"goat","goat doesn't carry Lyme disease",0
"986",46,"carries malaria","free_production",6328,20,"mosquito","mosquito carries malaria",1
"987",46,"has a pouch","free_production",4848,21,"kangaroo","kangaroo has a pouch",1
"988",47,"has wings","free_production",7453,1,"bird","bird has wings",0
"989",47,"is female","free_production",5358,2,"dog","dog is female",0
"990",47,"carries malaria","free_production",5474,3,"mosquito","mosquito carries malaria",1
"991",47,"eats people","free_production",7544,4,"crocodile","crocodile eats people",0
"992",47,"is full-grown","free_production",9115,5,"spider","spider is full-grown",0
"993",47,"lays eggs","free_production",6459,6,"fish","fish lays eggs",0
"994",47,"carries Lyme disease","free_production",7692,7,"tick","tick carries Lyme disease",1
"995",47,"is white","free_production",8156,8,"zebra","zebra is white",0
"996",47,"has a mane","free_production",4872,9,"horse","horse has a mane",0
"997",47,"doesn't eat people","free_production",5409,10,"bunny","bunny doesn't eat people",0
"998",47,"doesn't carry Lyme disease","free_production",8011,11,"ant","ant doesn't carry Lyme disease",0
"999",47,"doesn't carry malaria","free_production",7026,12,"butterfly","butterfly doesn't carry malaria",0
"1000",47,"is juvenile","free_production",7355,13,"chimpanzee","chimpanzee is juvenile",0
"1001",47,"doesn't attack swimmers","free_production",5384,14,"goldfish","goldfish doesn't attack swimmers",0
"1002",47,"doesn't have beautiful feathers","free_production",7622,15,"ostrich","ostrich doesn't have beautiful feathers",0
"1003",47,"attacks swimmers","free_production",4929,16,"shark","shark attacks swimmers",1
"1004",47,"has a pouch","free_production",5034,17,"kangaroo","kangaroo has a pouch",1
"1005",47,"is male","free_production",7340,18,"bear","bear is male",0
"1006",47,"has spots","free_production",5207,19,"leopard","leopard has spots",1
"1007",47,"is red","free_production",4446,20,"cardinal","cardinal is red",1
"1008",47,"has beautiful feathers","free_production",5444,21,"peacock","peacock has beautiful feathers",1
"1009",48,"has spots","free_production",24606,1,"dog","dog has spots",0
"1010",48,"is male","free_production",13972,2,"cow","cow is male",0
"1011",48,"is female","free_production",13117,3,"sheep","sheep is female",0
"1012",48,"doesn't have beautiful feathers","free_production",11557,4,"insect","insect doesn't have beautiful feathers",0
"1013",48,"doesn't carry Lyme disease","free_production",8579,5,"insect","insect doesn't carry Lyme disease",0
"1014",48,"is juvenile","free_production",36419,6,"foal","foal is juvenile",0
"1015",48,"has beautiful feathers","free_production",20014,7,"bird","bird has beautiful feathers",0
"1016",48,"doesn't eat people","free_production",6709,8,"cat","cat doesn't eat people",0
"1017",48,"doesn't carry malaria","free_production",7790,9,"kitten","kitten doesn't carry malaria",0
"1018",48,"carries malaria","free_production",19277,10,"mosquito","mosquito carries malaria",1
"1019",48,"attacks swimmers","free_production",6643,11,"shark","shark attacks swimmers",1
"1020",48,"carries Lyme disease","free_production",85268,12,"insect","insect carries Lyme disease",0
"1021",48,"eats people","free_production",7211,13,"lion","lion eats people",0
"1022",48,"has a pouch","free_production",18978,14,"kangaroo","kangaroo has a pouch",1
"1023",48,"is red","free_production",47998,15,"bug","bug is red",0
"1024",48,"doesn't attack swimmers","free_production",8031,16,"bird","bird doesn't attack swimmers",0
"1025",48,"is full-grown","free_production",5977,17,"bear","bear is full-grown",0
"1026",48,"lays eggs","free_production",4949,18,"chicken","chicken lays eggs",0
"1027",48,"has a mane","free_production",19753,19,"horse","horse has a mane",0
"1028",48,"has wings","free_production",4070,20,"bird","bird has wings",0
"1029",48,"is white","free_production",10761,21,"cat","cat is white",0
"1030",49,"has a pouch","free_production",4905,1,"marsupial","marsupial has a pouch",0
"1031",49,"doesn't attack swimmers","free_production",6133,2,"fish","fish doesn't attack swimmers",0
"1032",49,"is full-grown","free_production",7512,3,"matureanimal","matureanimal is full-grown",0
"1033",49,"carries malaria","free_production",3432,4,"fly","fly carries malaria",0
"1034",49,"doesn't have beautiful feathers","free_production",4454,5,"ostrich","ostrich doesn't have beautiful feathers",0
"1035",49,"has wings","free_production",4559,6,"housefly","housefly has wings",0
"1036",49,"is red","free_production",4880,7,"cardinal","cardinal is red",1
"1037",49,"eats people","free_production",9423,8,"crocodile","crocodile eats people",0
"1038",49,"has beautiful feathers","free_production",3551,9,"peacock","peacock has beautiful feathers",1
"1039",49,"is white","free_production",9520,10,"bichon","bichon is white",0
"1040",49,"doesn't carry Lyme disease","free_production",5015,11,"dog","dog doesn't carry Lyme disease",0
"1041",49,"attacks swimmers","free_production",2352,12,"shark","shark attacks swimmers",1
"1042",49,"doesn't carry malaria","free_production",3168,13,"cat","cat doesn't carry malaria",0
"1043",49,"is female","free_production",6208,14,"femaleanimal","femaleanimal is female",0
"1044",49,"has spots","free_production",3359,15,"leopard","leopard has spots",1
"1045",49,"has a mane","free_production",2639,16,"lion","lion has a mane",1
"1046",49,"doesn't eat people","free_production",3416,17,"dog","dog doesn't eat people",0
"1047",49,"is male","free_production",3847,18,"maleanimal","maleanimal is male",0
"1048",49,"carries Lyme disease","free_production",4016,19,"tick","tick carries Lyme disease",1
